Timestamp,RED: Hydrogen (ppm),RED: Methane (ppm),RED: Acetylene (ppm),RED: Ethylene (ppm),RED: Ethane (ppm),RED: Carbon Monoxide (ppm),RED: Carbon Dioxide (ppm),RED: Oxygen (ppm),RED: Water (ppm),YELLOW: Hydrogen (ppm),YELLOW: Methane (ppm),YELLOW: Acetylene (ppm),YELLOW: Ethylene (ppm),YELLOW: Ethane (ppm),YELLOW: Carbon Monoxide (ppm),YELLOW: Carbon Dioxide (ppm),YELLOW: Oxygen (ppm),YELLOW: Water (ppm),BLUE: Hydrogen (ppm),BLUE: Methane (ppm),BLUE: Acetylene (ppm),BLUE: Ethylene (ppm),BLUE: Ethane (ppm),BLUE: Carbon Monoxide (ppm),BLUE: Carbon Dioxide (ppm),BLUE: Oxygen (ppm),BLUE: Water (ppm)
09/07/2015 14:00,,,,,,,,,,,,,,,,,,,9.0,135.0,0.0,26.3,720.8,282.4,2277,635.4,12.1
09/07/2015 12:00,13.8,51.3,0.5,12.0,138.5,148.0,1946,686.6,3.3,,,,,,,,,,,,,,,,,,
09/07/2015 09:00,,,,,,,,,,7.1,141.8,0.0,24.8,678.8,267.3,2070,665.6,11.4,,,,,,,,,
09/07/2015 06:00,,,,,,,,,,,,,,,,,,,8.1,134.3,0.0,26.1,720.2,281.8,2278,685.6,12.3
09/07/2015 04:00,12.8,50.7,0.4,12.7,142.5,149.3,1956,682.7,3.4,,,,,,,,,,,,,,,,,,
09/07/2015 01:00,,,,,,,,,,7.0,141.5,0.0,25.6,706.9,265.7,2057,673.4,10.4,,,,,,,,,
08/07/2015 22:00,,,,,,,,,,,,,,,,,,,8.2,134.3,0.0,26.3,707.1,281.2,2272,684.2,12.4
08/07/2015 20:00,13.0,49.4,0.3,12.4,141.9,150.9,1968,699.6,3.5,,,,,,,,,,,,,,,,,,
08/07/2015 17:00,,,,,,,,,,7.1,140.2,0.3,24.9,685.8,266.2,2064,729.7,9.7,,,,,,,,,
08/07/2015 14:00,,,,,,,,,,,,,,,,,,,8.4,135.1,0.0,26.5,717.7,284.1,2287,645.0,13.1
08/07/2015 12:00,12.9,50.8,0.3,12.0,140.7,149.0,1960,696.0,3.5,,,,,,,,,,,,,,,,,,
08/07/2015 09:00,,,,,,,,,,7.1,141.0,0.0,25.3,688.0,266.2,2059,688.1,10.1,,,,,,,,,
08/07/2015 06:00,,,,,,,,,,,,,,,,,,,8.2,134.1,0.0,25.3,691.0,282.8,2279,654.7,13.6
08/07/2015 04:00,12.8,51.3,0.5,11.5,132.8,149.1,1957,695.7,3.6,,,,,,,,,,,,,,,,,,
08/07/2015 01:00,,,,,,,,,,7.1,142.4,0.0,24.2,672.2,265.6,2058,666.0,10.5,,,,,,,,,
07/07/2015 22:00,,,,,,,,,,,,,,,,,,,8.2,134.7,0.0,25.6,700.5,282.7,2280,658.3,13.8
07/07/2015 20:00,12.8,49.0,0.3,11.7,132.8,147.1,1932,662.0,3.5,,,,,,,,,,,,,,,,,,
07/07/2015 17:00,,,,,,,,,,7.2,139.2,0.0,24.5,673.1,265.8,2057,673.6,9.2,,,,,,,,,
07/07/2015 14:00,,,,,,,,,,,,,,,,,,,8.4,135.9,0.0,25.8,704.8,283.7,2290,621.8,13.7
07/07/2015 12:00,13.0,50.4,0.2,11.5,130.6,148.1,1949,674.6,3.4,,,,,,,,,,,,,,,,,,
07/07/2015 09:00,,,,,,,,,,7.3,142.2,0.0,25.6,696.2,267.8,2069,675.7,10.1,,,,,,,,,
07/07/2015 06:00,,,,,,,,,,,,,,,,,,,8.2,135.6,0.0,26.0,709.8,281.7,2271,675.7,13.3
07/07/2015 04:00,12.9,49.4,0.2,11.8,137.9,148.5,1948,712.7,3.5,,,,,,,,,,,,,,,,,,
07/07/2015 01:00,,,,,,,,,,7.0,138.1,0.0,24.6,686.4,260.2,2037,669.0,10.7,,,,,,,,,
06/07/2015 22:00,,,,,,,,,,,,,,,,,,,8.3,133.4,0.0,24.4,679.4,281.9,2273,642.9,13.1
06/07/2015 20:00,12.9,50.6,0.1,12.3,138.3,147.2,1939,683.0,3.3,,,,,,,,,,,,,,,,,,
06/07/2015 17:00,,,,,,,,,,7.2,139.5,0.0,25.8,684.2,263.2,2036,714.4,9.4,,,,,,,,,
06/07/2015 14:00,,,,,,,,,,,,,,,,,,,8.7,134.1,0.0,25.1,702.9,281.4,2266,674.5,12.9
06/07/2015 12:00,13.1,49.5,0.2,12.0,133.8,147.8,1941,646.6,3.3,,,,,,,,,,,,,,,,,,
06/07/2015 09:00,,,,,,,,,,7.1,140.7,0.0,24.8,676.1,262.3,2042,660.8,11.1,,,,,,,,,
06/07/2015 06:00,,,,,,,,,,,,,,,,,,,8.1,132.5,0.0,25.1,690.1,279.6,2255,669.9,12.8
06/07/2015 04:00,12.6,52.3,0.5,11.6,131.1,147.9,1942,660.7,3.4,,,,,,,,,,,,,,,,,,
06/07/2015 01:00,,,,,,,,,,7.0,139.1,0.0,24.4,676.5,262.5,2039,710.2,9.7,,,,,,,,,
05/07/2015 22:00,,,,,,,,,,,,,,,,,,,8.2,133.2,0.0,25.0,689.6,280.3,2258,651.5,13.1
05/07/2015 20:00,12.9,48.0,0.3,12.8,133.4,147.9,1950,681.6,3.5,,,,,,,,,,,,,,,,,,
05/07/2015 17:00,,,,,,,,,,7.3,137.5,0.0,26.0,694.1,262.5,2041,673.6,10.2,,,,,,,,,
05/07/2015 14:00,,,,,,,,,,,,,,,,,,,8.7,130.0,0.0,25.2,689.1,279.2,2258,679.9,12.8
05/07/2015 12:00,12.4,49.7,0.2,13.1,140.3,144.3,1921,676.4,3.7,,,,,,,,,,,,,,,,,,
05/07/2015 09:00,,,,,,,,,,7.3,137.2,0.0,25.3,696.3,256.2,2013,713.0,9.2,,,,,,,,,
05/07/2015 06:00,,,,,,,,,,,,,,,,,,,8.1,132.5,0.0,26.0,700.6,278.9,2245,701.8,12.4
05/07/2015 04:00,12.5,50.0,0.4,12.1,131.7,145.5,1929,697.1,3.8,,,,,,,,,,,,,,,,,,
05/07/2015 01:00,,,,,,,,,,7.1,139.6,0.0,25.2,680.1,261.7,2036,678.7,9.6,,,,,,,,,
04/07/2015 22:00,,,,,,,,,,,,,,,,,,,8.2,131.7,0.0,26.5,713.5,277.9,2257,732.9,11.7
04/07/2015 20:00,12.7,49.8,0.4,12.4,130.5,146.6,1954,678.5,3.8,,,,,,,,,,,,,,,,,,
04/07/2015 17:00,,,,,,,,,,7.6,138.4,0.0,25.4,694.7,260.9,1998,665.0,10.4,,,,,,,,,
04/07/2015 14:00,,,,,,,,,,,,,,,,,,,8.9,132.5,0.0,25.0,686.1,280.6,2214,629.0,15.0
04/07/2015 12:00,13.0,48.3,0.0,12.0,129.3,146.2,1902,663.1,3.5,,,,,,,,,,,,,,,,,,
04/07/2015 09:00,,,,,,,,,,7.5,142.4,0.0,25.1,681.6,263.7,2050,697.4,9.1,,,,,,,,,
04/07/2015 06:00,,,,,,,,,,,,,,,,,,,8.4,134.6,0.0,25.6,701.7,280.0,2254,689.5,13.2
04/07/2015 04:00,12.6,50.0,0.4,12.7,139.6,146.0,1914,667.5,3.4,,,,,,,,,,,,,,,,,,
04/07/2015 01:00,,,,,,,,,,7.4,144.8,0.0,24.8,664.6,270.6,2089,636.1,10.3,,,,,,,,,
03/07/2015 22:00,,,,,,,,,,,,,,,,,,,8.2,132.9,0.0,25.1,681.4,278.7,2240,685.7,12.8
03/07/2015 20:00,12.5,48.8,0.4,11.5,133.3,146.3,1912,679.3,3.5,,,,,,,,,,,,,,,,,,
03/07/2015 17:00,,,,,,,,,,7.1,139.7,0.0,25.5,711.9,259.0,2028,699.6,8.9,,,,,,,,,
03/07/2015 14:00,,,,,,,,,,,,,,,,,,,8.2,132.8,0.0,26.0,705.7,278.8,2241,681.2,13.0
03/07/2015 12:00,12.5,46.8,0.7,12.0,136.0,146.1,1904,642.3,3.4,,,,,,,,,,,,,,,,,,
03/07/2015 09:00,,,,,,,,,,7.1,140.3,0.0,25.7,688.0,259.8,2021,665.3,10.0,,,,,,,,,
03/07/2015 06:00,,,,,,,,,,,,,,,,,,,8.1,132.5,0.0,25.5,707.2,277.2,2234,675.6,13.0
03/07/2015 04:00,12.4,48.3,0.1,12.1,137.0,146.1,1910,696.9,3.5,,,,,,,,,,,,,,,,,,
03/07/2015 01:00,,,,,,,,,,7.2,140.2,0.0,25.6,687.4,260.2,2039,727.9,9.9,,,,,,,,,
02/07/2015 22:00,,,,,,,,,,,,,,,,,,,8.3,133.0,0.0,26.1,711.5,279.3,2243,690.6,14.1
02/07/2015 20:00,12.9,47.6,0.3,11.7,135.8,145.6,1910,644.9,3.5,,,,,,,,,,,,,,,,,,
02/07/2015 17:00,,,,,,,,,,8.0,137.9,0.0,25.6,698.8,260.0,2037,655.1,9.5,,,,,,,,,
02/07/2015 14:00,,,,,,,,,,,,,,,,,,,8.7,133.0,0.0,26.1,717.7,278.9,2247,649.5,14.0
02/07/2015 12:00,13.1,47.7,0.4,11.6,128.5,147.1,1913,664.6,3.6,,,,,,,,,,,,,,,,,,
02/07/2015 09:00,,,,,,,,,,7.3,141.2,0.0,25.4,683.1,260.2,2037,658.3,10.3,,,,,,,,,
02/07/2015 06:00,,,,,,,,,,,,,,,,,,,8.3,134.2,0.0,26.3,713.5,278.0,2226,691.7,13.9
02/07/2015 04:00,12.5,48.5,0.2,10.8,131.5,145.5,1894,690.9,3.5,,,,,,,,,,,,,,,,,,
02/07/2015 01:00,,,,,,,,,,7.3,138.1,0.0,25.1,695.4,254.7,2012,684.2,9.9,,,,,,,,,
01/07/2015 22:00,,,,,,,,,,,,,,,,,,,9.5,132.8,0.0,26.0,707.0,279.4,2233,685.2,14.3
01/07/2015 20:00,12.6,49.2,0.1,11.0,132.6,145.2,1884,630.3,3.4,,,,,,,,,,,,,,,,,,
01/07/2015 17:00,,,,,,,,,,7.7,141.1,0.0,25.3,687.0,259.7,2025,701.8,9.2,,,,,,,,,
01/07/2015 14:00,,,,,,,,,,,,,,,,,,,8.6,133.7,0.0,25.9,716.4,277.4,2220,672.2,13.7
01/07/2015 12:00,13.5,47.1,0.5,10.9,128.3,144.9,1877,672.2,3.4,,,,,,,,,,,,,,,,,,
01/07/2015 09:00,,,,,,,,,,7.5,139.6,0.0,25.3,678.4,259.6,2033,617.0,10.8,,,,,,,,,
01/07/2015 06:00,,,,,,,,,,,,,,,,,,,8.6,134.2,0.0,25.7,702.5,277.1,2217,668.4,13.3
01/07/2015 04:00,12.6,48.2,0.3,10.6,131.0,145.0,1867,676.9,3.4,,,,,,,,,,,,,,,,,,
01/07/2015 01:00,,,,,,,,,,7.3,137.9,0.0,24.4,664.6,258.9,2027,684.9,9.5,,,,,,,,,
30/06/2015 22:00,,,,,,,,,,,,,,,,,,,8.1,132.9,0.0,25.5,701.5,276.8,2209,639.1,13.3
30/06/2015 20:00,12.3,48.3,0.5,11.2,132.6,144.3,1873,624.2,3.3,,,,,,,,,,,,,,,,,,
30/06/2015 17:00,,,,,,,,,,7.3,141.0,0.0,25.3,696.3,258.4,2029,654.0,10.1,,,,,,,,,
30/06/2015 14:00,,,,,,,,,,,,,,,,,,,8.2,132.9,0.0,25.9,715.3,276.3,2205,673.1,12.9
30/06/2015 12:00,13.3,47.4,0.2,11.0,132.9,144.2,1866,674.5,3.3,,,,,,,,,,,,,,,,,,
30/06/2015 09:00,,,,,,,,,,8.1,139.1,0.0,25.4,686.1,257.2,2028,682.0,10.3,,,,,,,,,
30/06/2015 06:00,,,,,,,,,,,,,,,,,,,8.8,132.2,0.0,25.7,711.0,275.9,2199,646.0,12.8
30/06/2015 04:00,12.3,48.2,0.3,10.8,132.3,144.3,1864,700.4,3.3,,,,,,,,,,,,,,,,,,
30/06/2015 01:00,,,,,,,,,,7.3,139.7,0.0,24.6,661.4,257.2,2017,689.4,9.8,,,,,,,,,
29/06/2015 22:00,,,,,,,,,,,,,,,,,,,8.0,132.4,0.0,26.4,714.5,275.5,2194,661.8,12.9
29/06/2015 20:00,12.4,47.7,0.3,10.3,129.8,144.1,1866,659.8,3.4,,,,,,,,,,,,,,,,,,
29/06/2015 17:00,,,,,,,,,,7.2,137.3,0.0,24.9,689.8,255.2,2010,641.9,11.2,,,,,,,,,
29/06/2015 14:00,,,,,,,,,,,,,,,,,,,8.4,131.6,0.0,25.4,711.5,276.2,2190,649.5,13.1
29/06/2015 12:00,13.1,47.4,0.5,9.9,125.3,143.5,1861,662.9,3.4,,,,,,,,,,,,,,,,,,
29/06/2015 09:00,,,,,,,,,,7.1,140.0,0.0,25.0,686.0,256.1,2011,702.2,9.6,,,,,,,,,
29/06/2015 06:00,,,,,,,,,,,,,,,,,,,7.8,133.2,0.0,26.0,703.9,274.2,2187,649.7,13.3
29/06/2015 04:00,11.9,48.3,0.3,10.8,124.9,144.3,1862,642.7,3.5,,,,,,,,,,,,,,,,,,
29/06/2015 01:00,,,,,,,,,,7.1,137.9,0.0,25.6,685.7,254.9,2010,670.7,9.9,,,,,,,,,
28/06/2015 22:00,,,,,,,,,,,,,,,,,,,8.0,131.3,0.0,25.4,696.7,275.5,2183,686.8,13.5
28/06/2015 20:00,12.1,46.8,0.2,11.4,130.9,143.7,1860,654.6,3.4,,,,,,,,,,,,,,,,,,
28/06/2015 17:00,,,,,,,,,,7.9,140.7,0.0,25.6,686.6,259.0,2036,666.2,10.8,,,,,,,,,
28/06/2015 14:00,,,,,,,,,,,,,,,,,,,8.1,133.9,0.0,25.7,685.1,275.4,2190,681.4,13.7
28/06/2015 12:00,11.8,46.2,0.4,11.1,130.6,141.3,1837,659.8,3.4,,,,,,,,,,,,,,,,,,
28/06/2015 09:00,,,,,,,,,,7.2,139.6,0.1,25.1,702.1,255.5,2012,680.9,9.1,,,,,,,,,
28/06/2015 06:00,,,,,,,,,,,,,,,,,,,7.9,131.8,0.0,25.0,694.8,274.2,2177,685.1,13.5
28/06/2015 04:00,11.8,46.8,0.4,12.3,130.6,143.4,1849,683.0,3.6,,,,,,,,,,,,,,,,,,
28/06/2015 01:00,,,,,,,,,,7.2,140.3,0.0,24.6,670.4,256.6,2016,664.7,9.5,,,,,,,,,
27/06/2015 22:00,,,,,,,,,,,,,,,,,,,7.9,131.8,0.0,25.7,699.5,274.7,2171,649.2,13.5
27/06/2015 20:00,12.0,46.0,0.4,12.3,127.2,143.0,1837,613.5,3.5,,,,,,,,,,,,,,,,,,
27/06/2015 17:00,,,,,,,,,,7.8,138.6,0.0,25.5,682.9,255.7,2014,659.9,10.4,,,,,,,,,
27/06/2015 14:00,,,,,,,,,,,,,,,,,,,7.8,132.2,0.0,25.9,717.6,274.0,2165,674.7,13.2
27/06/2015 12:00,11.7,46.9,0.4,12.3,126.2,142.5,1828,703.5,3.5,,,,,,,,,,,,,,,,,,
27/06/2015 09:00,,,,,,,,,,7.1,138.9,0.1,24.8,680.1,253.8,2009,723.5,10.2,,,,,,,,,
27/06/2015 06:00,,,,,,,,,,,,,,,,,,,7.8,131.6,0.0,25.6,691.3,272.7,2157,656.9,13.0
27/06/2015 04:00,11.9,45.9,0.2,12.1,132.7,143.7,1820,660.6,3.4,,,,,,,,,,,,,,,,,,
27/06/2015 01:00,,,,,,,,,,7.1,139.5,0.0,25.8,702.2,251.8,1995,657.4,9.3,,,,,,,,,
26/06/2015 22:00,,,,,,,,,,,,,,,,,,,7.9,131.8,0.0,24.9,685.2,273.9,2162,616.6,12.9
26/06/2015 20:00,11.9,44.1,0.3,12.4,126.8,142.3,1816,644.6,3.3,,,,,,,,,,,,,,,,,,
26/06/2015 17:00,,,,,,,,,,8.1,141.2,0.0,25.7,699.9,255.9,2009,678.6,10.2,,,,,,,,,
26/06/2015 14:00,,,,,,,,,,,,,,,,,,,9.2,131.5,0.0,25.0,690.9,272.9,2155,664.3,12.4
26/06/2015 12:00,12.3,47.3,0.5,12.2,124.5,142.3,1808,677.3,3.3,,,,,,,,,,,,,,,,,,
26/06/2015 09:00,,,,,,,,,,7.2,139.8,0.0,25.3,688.7,254.6,2014,692.0,11.1,,,,,,,,,
26/06/2015 06:00,,,,,,,,,,,,,,,,,,,7.8,131.7,0.0,24.7,689.1,272.4,2144,678.0,12.5
26/06/2015 04:00,11.6,46.6,0.3,12.0,123.5,141.8,1804,655.5,3.2,,,,,,,,,,,,,,,,,,
26/06/2015 01:00,,,,,,,,,,7.2,138.8,0.0,25.6,687.4,252.2,1999,711.9,9.8,,,,,,,,,
25/06/2015 22:00,,,,,,,,,,,,,,,,,,,8.0,132.1,0.0,25.3,689.7,272.1,2146,694.3,12.3
25/06/2015 20:00,12.1,47.1,0.5,12.1,129.0,141.4,1797,685.2,3.4,,,,,,,,,,,,,,,,,,
25/06/2015 17:00,,,,,,,,,,7.8,136.2,0.0,25.7,699.7,247.4,1975,679.5,10.9,,,,,,,,,
25/06/2015 14:00,,,,,,,,,,,,,,,,,,,8.6,131.5,0.0,25.4,701.1,272.7,2129,689.2,12.1
25/06/2015 12:00,12.4,46.8,0.4,12.0,126.7,142.9,1794,709.3,3.3,,,,,,,,,,,,,,,,,,
25/06/2015 09:00,,,,,,,,,,7.1,138.8,0.0,25.7,693.7,249.0,1984,708.3,10.1,,,,,,,,,
25/06/2015 07:00,,,,,,,,,,7.8,139.1,0.0,25.0,687.6,250.9,2001,710.6,11.4,,,,,,,,,
25/06/2015 06:00,,,,,,,,,,,,,,,,,,,8.1,132.6,0.0,25.5,715.0,273.2,2144,612.3,12.2
25/06/2015 05:00,,,,,,,,,,7.5,138.8,0.0,24.9,675.9,250.0,2001,689.1,11.6,,,,,,,,,
25/06/2015 04:00,11.2,44.1,0.5,11.7,130.3,141.9,1788,653.7,3.3,,,,,,,,,,,,,,,,,,
24/06/2015 22:00,,,,,,,,,,,,,,,,,,,8.2,130.4,0.0,26.3,716.6,273.8,2131,633.7,12.1
24/06/2015 21:00,,,,,,,,,,7.6,137.1,0.0,24.7,671.9,249.6,1991,684.9,9.7,,,,,,,,,
24/06/2015 20:00,11.3,44.9,0.4,11.9,126.6,141.3,1783,682.9,3.2,,,,,,,,,,,,,,,,,,
24/06/2015 14:00,,,,,,,,,,,,,,,,,,,8.4,132.7,0.1,25.6,719.4,274.4,2128,658.1,11.8
24/06/2015 13:00,,,,,,,,,,8.0,138.5,0.0,25.7,687.4,249.8,1996,682.1,10.9,,,,,,,,,
24/06/2015 12:00,11.2,45.6,0.5,11.9,123.5,140.2,1774,652.9,3.1,,,,,,,,,,,,,,,,,,
24/06/2015 06:00,,,,,,,,,,,,,,,,,,,8.2,133.5,0.0,25.7,725.7,274.0,2131,674.3,11.2
24/06/2015 05:00,,,,,,,,,,7.6,138.3,0.0,24.5,680.9,248.8,2000,696.5,10.7,,,,,,,,,
24/06/2015 04:00,11.1,44.6,0.4,12.1,128.2,141.9,1780,658.0,3.0,,,,,,,,,,,,,,,,,,
23/06/2015 22:00,,,,,,,,,,,,,,,,,,,8.1,132.6,0.0,25.2,706.1,271.5,2111,664.8,10.7
23/06/2015 21:00,,,,,,,,,,7.5,136.6,0.1,24.8,682.0,248.2,1992,684.9,11.5,,,,,,,,,
23/06/2015 20:00,10.9,45.3,0.6,11.6,125.3,139.8,1759,675.0,3.0,,,,,,,,,,,,,,,,,,
23/06/2015 14:00,,,,,,,,,,,,,,,,,,,8.2,133.7,0.0,25.0,690.6,274.9,2136,704.5,10.7
23/06/2015 13:00,,,,,,,,,,7.5,139.2,0.0,25.0,671.1,248.5,1980,678.6,11.6,,,,,,,,,
23/06/2015 12:00,11.1,46.0,0.5,11.5,122.8,141.9,1780,662.0,3.0,,,,,,,,,,,,,,,,,,
23/06/2015 06:00,,,,,,,,,,,,,,,,,,,8.2,133.9,0.0,25.3,716.0,275.5,2142,687.3,11.0
23/06/2015 05:00,,,,,,,,,,7.5,138.2,0.0,25.2,680.1,248.0,1983,658.1,11.7,,,,,,,,,
23/06/2015 04:00,11.0,46.9,0.5,11.3,120.1,142.2,1785,691.7,3.1,,,,,,,,,,,,,,,,,,
22/06/2015 22:00,,,,,,,,,,,,,,,,,,,8.2,134.0,0.0,26.1,728.7,275.5,2146,676.1,11.4
22/06/2015 21:00,,,,,,,,,,7.5,137.7,0.0,25.1,667.8,248.2,1981,657.0,11.7,,,,,,,,,
22/06/2015 20:00,11.0,45.6,0.3,11.6,127.2,141.6,1786,677.8,3.2,,,,,,,,,,,,,,,,,,
22/06/2015 14:00,,,,,,,,,,,,,,,,,,,8.1,133.6,0.0,24.6,674.9,272.6,2125,628.1,11.9
22/06/2015 13:00,,,,,,,,,,7.5,137.7,0.0,24.5,672.1,246.9,1974,663.9,11.5,,,,,,,,,
22/06/2015 12:00,11.1,44.1,0.7,11.8,126.0,141.2,1774,669.3,3.3,,,,,,,,,,,,,,,,,,
22/06/2015 06:00,,,,,,,,,,,,,,,,,,,8.1,131.0,0.0,25.2,698.2,271.8,2126,658.5,12.3
22/06/2015 05:00,,,,,,,,,,7.4,136.1,0.1,24.8,675.0,246.4,1961,693.0,10.3,,,,,,,,,
22/06/2015 04:00,10.9,45.0,0.6,12.2,126.0,141.3,1785,651.6,3.4,,,,,,,,,,,,,,,,,,
21/06/2015 22:00,,,,,,,,,,,,,,,,,,,8.0,133.0,0.0,25.3,696.8,272.1,2124,667.7,12.6
21/06/2015 21:00,,,,,,,,,,7.5,137.0,0.0,25.0,676.0,246.3,1966,657.6,11.7,,,,,,,,,
21/06/2015 20:00,11.0,44.4,0.3,11.5,115.4,140.9,1772,682.1,3.5,,,,,,,,,,,,,,,,,,
21/06/2015 14:00,,,,,,,,,,,,,,,,,,,8.0,130.3,0.0,25.4,706.7,270.1,2105,686.3,12.2
21/06/2015 13:00,,,,,,,,,,7.5,137.0,0.0,25.8,696.8,245.5,1958,689.4,9.5,,,,,,,,,
21/06/2015 12:00,11.1,44.8,0.4,11.9,123.2,141.4,1765,663.3,3.3,,,,,,,,,,,,,,,,,,
21/06/2015 06:00,,,,,,,,,,,,,,,,,,,8.2,130.3,0.0,25.7,702.1,272.0,2114,651.2,12.1
21/06/2015 05:00,,,,,,,,,,7.6,136.1,0.0,24.1,654.3,246.4,1972,635.5,10.7,,,,,,,,,
21/06/2015 04:00,11.1,42.6,0.4,12.2,128.6,141.5,1763,652.2,3.3,,,,,,,,,,,,,,,,,,
20/06/2015 22:00,,,,,,,,,,,,,,,,,,,8.6,133.1,0.0,25.3,699.2,272.0,2117,663.0,11.7
20/06/2015 21:00,,,,,,,,,,7.7,136.7,0.0,26.4,714.0,245.8,1969,662.6,12.0,,,,,,,,,
20/06/2015 20:00,11.0,43.0,0.4,12.0,127.0,140.5,1756,673.1,3.1,,,,,,,,,,,,,,,,,,
20/06/2015 14:00,,,,,,,,,,,,,,,,,,,8.8,132.7,0.0,25.3,708.9,269.4,2097,671.1,11.4
20/06/2015 13:00,,,,,,,,,,8.4,137.5,0.1,25.0,679.4,245.2,1953,670.4,10.8,,,,,,,,,
20/06/2015 12:00,11.4,43.1,0.6,12.6,134.0,141.4,1756,669.8,3.1,,,,,,,,,,,,,,,,,,
20/06/2015 06:00,,,,,,,,,,,,,,,,,,,8.0,131.9,0.0,25.6,713.1,269.5,2101,647.3,11.3
20/06/2015 05:00,,,,,,,,,,7.4,137.6,0.0,24.8,674.7,243.8,1950,706.7,11.3,,,,,,,,,
20/06/2015 04:00,10.8,44.2,0.5,12.1,126.9,141.2,1747,670.3,3.1,,,,,,,,,,,,,,,,,,
19/06/2015 22:00,,,,,,,,,,,,,,,,,,,8.1,130.9,0.0,25.3,712.9,269.6,2101,674.1,11.1
19/06/2015 21:00,,,,,,,,,,7.5,136.7,0.1,24.7,675.2,244.2,1956,685.3,12.3,,,,,,,,,
19/06/2015 20:00,10.9,43.8,0.4,12.1,126.1,140.8,1744,630.0,3.1,,,,,,,,,,,,,,,,,,
19/06/2015 14:00,,,,,,,,,,,,,,,,,,,8.0,131.4,0.0,24.9,686.2,267.7,2083,659.5,11.0
19/06/2015 13:00,,,,,,,,,,7.4,138.7,0.0,25.6,689.0,243.3,1942,682.9,12.1,,,,,,,,,
19/06/2015 12:00,10.8,44.1,0.3,11.5,123.2,139.8,1736,688.1,3.0,,,,,,,,,,,,,,,,,,
19/06/2015 06:00,,,,,,,,,,,,,,,,,,,8.1,131.7,0.0,25.5,713.9,269.6,2091,636.1,11.1
19/06/2015 05:00,,,,,,,,,,7.5,136.4,0.0,25.5,680.1,243.4,1941,684.2,12.2,,,,,,,,,
19/06/2015 04:00,10.7,44.9,0.5,11.8,128.3,140.2,1727,699.7,3.1,,,,,,,,,,,,,,,,,,
18/06/2015 22:00,,,,,,,,,,,,,,,,,,,8.1,132.8,0.0,25.3,704.9,270.1,2099,672.6,11.3
18/06/2015 21:00,,,,,,,,,,7.5,135.0,0.0,25.7,697.2,242.0,1929,656.1,11.5,,,,,,,,,
18/06/2015 20:00,11.6,42.8,0.5,11.8,125.7,139.7,1735,698.7,3.1,,,,,,,,,,,,,,,,,,
18/06/2015 14:00,,,,,,,,,,,,,,,,,,,8.1,132.4,0.0,25.0,701.6,272.4,2104,667.6,11.1
18/06/2015 13:00,,,,,,,,,,7.4,137.1,0.0,24.5,654.2,242.5,1916,663.7,10.4,,,,,,,,,
18/06/2015 12:00,10.7,44.5,0.3,11.7,127.6,140.2,1735,701.8,3.1,,,,,,,,,,,,,,,,,,
18/06/2015 06:00,,,,,,,,,,,,,,,,,,,8.2,132.7,0.0,24.9,686.8,275.0,2124,692.7,11.6
18/06/2015 05:00,,,,,,,,,,7.4,137.6,0.0,24.9,686.7,242.0,1916,697.3,10.0,,,,,,,,,
18/06/2015 04:00,11.1,44.5,0.4,11.9,125.7,143.4,1726,671.8,3.3,,,,,,,,,,,,,,,,,,
17/06/2015 22:00,,,,,,,,,,,,,,,,,,,8.2,130.6,0.0,24.9,687.4,270.8,2106,666.7,12.1
17/06/2015 21:00,,,,,,,,,,7.6,137.4,0.1,25.6,688.0,242.6,1933,602.9,11.5,,,,,,,,,
17/06/2015 20:00,11.0,43.8,0.6,11.3,119.8,139.6,1733,684.0,3.3,,,,,,,,,,,,,,,,,,
17/06/2015 14:00,,,,,,,,,,,,,,,,,,,8.2,131.4,0.0,25.8,716.8,269.6,2095,673.7,11.4
17/06/2015 13:00,,,,,,,,,,7.5,137.2,0.0,24.9,680.5,241.0,1916,652.4,9.5,,,,,,,,,
17/06/2015 12:00,10.8,43.7,0.3,12.2,123.5,139.2,1715,670.0,3.0,,,,,,,,,,,,,,,,,,
17/06/2015 06:00,,,,,,,,,,,,,,,,,,,7.9,129.7,0.0,24.6,679.2,264.3,2067,660.6,11.2
17/06/2015 05:00,,,,,,,,,,7.4,136.3,0.0,25.1,679.2,240.6,1919,695.0,11.2,,,,,,,,,
17/06/2015 04:00,10.7,44.3,0.4,11.9,127.7,138.9,1708,709.6,2.9,,,,,,,,,,,,,,,,,,
16/06/2015 22:00,,,,,,,,,,,,,,,,,,,8.1,130.9,0.0,24.8,687.1,268.3,2086,644.8,10.9
16/06/2015 21:00,,,,,,,,,,7.4,137.3,0.1,25.2,681.6,239.9,1898,634.6,9.8,,,,,,,,,
16/06/2015 20:00,10.8,43.0,0.4,12.3,124.4,138.9,1710,695.9,2.9,,,,,,,,,,,,,,,,,,
16/06/2015 14:00,,,,,,,,,,,,,,,,,,,9.0,131.3,0.0,24.8,694.0,268.2,2075,657.0,10.8
16/06/2015 13:00,,,,,,,,,,8.4,135.4,0.0,24.7,685.2,239.5,1912,674.6,11.6,,,,,,,,,
16/06/2015 12:00,11.7,42.7,0.4,13.0,128.6,140.4,1711,701.4,2.9,,,,,,,,,,,,,,,,,,
16/06/2015 06:00,,,,,,,,,,,,,,,,,,,7.9,132.0,0.0,24.6,691.8,268.7,2080,688.3,10.5
